CustomerID,Frequency,Quantity,MonetaryValue,ActivityPeriod,AvgOrderValue,AvgQuantityPerOrder,Recency,PurchaseVariability,SeasonalityScore,Country,Cluster
14062,12,5593,10464.85,355,872.0708333333333,466.0833333333333,9,93.16113061998958,0.08902938222409426,United Kingdom,1
14064,5,1788,1353.74,246,270.748,357.6,28,36.8608985575278,0.13413584249716498,United Kingdom,1
14066,1,45,152.55,1,152.55,45.0,266,10.437210218389641,0.28867513459481287,United Kingdom,0
14067,2,361,374.7,33,187.35,180.5,63,5.988123980717706,0.19479740329543335,United Kingdom,0
14068,1,73,265.85,1,265.85,73.0,319,8.504525383156524,0.28867513459481287,United Kingdom,0
14071,8,995,1438.82,262,179.8525,124.375,3,5.943955951817406,0.139452032043667,United Kingdom,1
14073,1,130,151.04,1,151.04,130.0,31,3.1488353565348732,0.28867513459481287,United Kingdom,0
14075,3,754,942.26,257,314.08666666666664,251.33333333333334,4,14.625662953616144,0.16034353126772666,United Kingdom,0
14076,1,81,122.47,1,122.47,81.0,128,2.771064123547413,0.28867513459481287,United Kingdom,0
14077,5,268,499.41999999999996,234,99.88399999999999,53.6,40,15.601999529379249,0.14231498855651742,United Kingdom,0
14078,6,310,1049.37,272,174.89499999999998,51.666666666666664,101,32.05769383530983,0.09100676123191562,United Kingdom,1
14079,1,301,375.1,1,375.1,301.0,124,44.73882203377395,0.28867513459481287,United Kingdom,0
14080,1,48,45.599999999999994,1,45.599999999999994,48.0,32,2.4000000000000004,0.28867513459481287,United Kingdom,0
14081,2,596,934.52,68,467.26,298.0,301,4.334130058931442,0.19574392143653044,United Kingdom,0
14082,1,110,182.25,1,182.25,110.0,364,5.241457394252437,0.28867513459481287,United Kingdom,0
14083,9,732,1018.43,368,113.15888888888888,81.33333333333333,3,5.003618030457629,0.2765488848270586,United Kingdom,0
14085,18,3184,4448.54,367,247.14111111111112,176.88888888888889,1,8.071459612374305,0.09309493362512627,United Kingdom,1
14087,1,251,194.42,1,194.42,251.0,2,2.2667715737219596,0.28867513459481287,United Kingdom,0
14088,13,12665,50491.81,313,3883.9853846153846,974.2307692307693,9,67.01748620234747,0.10842325329967657,United Kingdom,1
14089,1,134,161.0,1,161.0,134.0,56,11.615424095704682,0.28867513459481287,United Kingdom,0
14090,1,72,76.32000000000001,1,76.32000000000001,72.0,324,0.0,0.28867513459481287,United Kingdom,0
14092,14,2066,4076.91,351,291.2078571428571,147.57142857142858,7,10.454512760558567,0.06841181076634813,United Kingdom,1
14093,1,406,442.85,1,442.85,406.0,11,4.3648534039639,0.28867513459481287,United Kingdom,0
14096,17,16352,65164.79,98,3833.2229411764706,961.8823529411765,3,52.55883555133662,0.14101217271075792,United Kingdom,1
14098,1,104,147.35,1,147.35,104.0,36,13.099159260553071,0.28867513459481287,United Kingdom,0
14099,11,2179,3104.17,339,282.1972727272727,198.0909090909091,15,12.254922745722002,0.04823678968161002,United Kingdom,1
14100,1,64,194.9,1,194.9,64.0,137,5.324996208015986,0.28867513459481287,United Kingdom,0
14101,6,6942,5976.79,253,996.1316666666667,1157.0,73,142.33508023928144,0.106527816244819,United Kingdom,1
14102,5,961,1360.28,40,272.056,192.2,4,17.05691215382503,0.1808325798658203,United Kingdom,1
14104,2,72,216.20999999999998,12,108.10499999999999,36.0,154,18.6870349631579,0.26012777730108594,United Kingdom,0
14105,1,800,1266.23,1,1266.23,800.0,238,9.398281678081123,0.28867513459481287,United Kingdom,0
14107,7,1793,2703.23,313,386.17571428571426,256.14285714285717,51,12.753816503273582,0.08442803056583165,United Kingdom,1
14108,2,381,597.91,71,298.955,190.5,30,9.839382892442993,0.19502838266003863,United Kingdom,0
14109,1,88,144.2,1,144.2,88.0,72,5.205952789302305,0.28867513459481287,United Kingdom,0
14110,12,2445,5683.15,264,473.5958333333333,203.75,3,52.860943751292744,0.081721073208356,United Kingdom,1
14111,4,458,692.85,228,173.2125,114.5,13,49.02267077587675,0.15275252316519466,United Kingdom,0
14112,7,1651,2915.15,254,416.45,235.85714285714286,22,9.182163761786784,0.1179950082405903,United Kingdom,1
14113,4,745,1840.42,352,460.105,186.25,3,89.98942769553376,0.15805584587156646,United Kingdom,1
14114,2,101,386.53,57,193.265,50.5,273,19.19438938360696,0.21858128414339997,United Kingdom,0
14116,5,707,1382.74,102,276.548,141.4,19,11.228595157789215,0.12380177668439676,United Kingdom,1
14117,1,72,90.0,1,90.0,72.0,143,0.0,0.28867513459481287,United Kingdom,0
14121,4,2082,2780.15,57,695.0375,520.5,3,10.335464374842722,0.18786033455369247,United Kingdom,1
14124,1,1618,419.58000000000004,1,419.58000000000004,1618.0,83,58.55069666536854,0.28867513459481287,United Kingdom,0
14125,3,1640,2740.43,68,913.4766666666666,546.6666666666666,10,6.198238765787085,0.19462892312437488,United Kingdom,1
14126,3,508,706.1300000000001,3,235.3766666666667,169.33333333333334,7,73.92010444359764,0.26836579890180123,United Kingdom,0
14127,3,321,709.71,188,236.57000000000002,107.0,122,5.029535781730162,0.15992500746920268,United Kingdom,0
14128,2,564,637.5,196,318.75,282.0,60,5.933868743144694,0.19484535738766307,United Kingdom,0
14129,5,592,1123.8600000000001,260,224.77200000000002,118.4,1,7.64785939944408,0.13205184782733484,United Kingdom,0
14130,1,258,483.86,1,483.86,258.0,318,6.089224691996147,0.28867513459481287,United Kingdom,0
14132,11,3368,3586.0299999999997,182,326.00272727272727,306.1818181818182,1,11.810392471427264,0.09352523561568664,United Kingdom,1
14133,3,348,605.64,187,201.88,116.0,129,8.121358671224085,0.1969934812717784,United Kingdom,0
14135,15,3850,4690.31,372,312.68733333333336,256.6666666666667,1,34.41482256094053,0.11998810726579473,United Kingdom,1
14138,2,610,982.3800000000001,63,491.19000000000005,305.0,1,14.296292818214303,0.21285459146750238,United Kingdom,0
14139,1,510,415.82,1,415.82,510.0,45,10.67905754988923,0.28867513459481287,United Kingdom,0
14140,2,811,935.05,28,467.525,405.5,3,4.359562543546723,0.19980999405857208,United Kingdom,0
14141,4,355,915.13,103,228.7825,88.75,2,11.826125335405422,0.13498035771806569,United Kingdom,0
14142,1,313,311.81,1,311.81,313.0,372,5.9971353370657114,0.28867513459481287,United Kingdom,0
14143,1,30,115.8,1,115.8,30.0,133,1.7501020378415473,0.28867513459481287,United Kingdom,0
14145,4,756,3742.2,171,935.55,189.0,46,127.6503348996782,0.15240783858190204,United Kingdom,1
14146,5,2437,4191.0,349,838.2,487.4,8,20.136250593641424,0.17032472896273043,United Kingdom,1
14147,2,108,483.4,208,241.7,54.0,77,74.91776825293184,0.19924098397912435,United Kingdom,0
14148,1,16,157.2,1,157.2,16.0,233,65.03850782421134,0.28867513459481287,United Kingdom,0
14149,1,218,446.62,1,446.62,218.0,220,3.706940366165455,0.28867513459481287,United Kingdom,0
14150,2,496,658.64,325,329.32,248.0,35,28.463392954135642,0.19531448918657116,United Kingdom,0
14152,2,711,621.29,159,310.645,355.5,74,6.878533155211723,0.19852516175426638,United Kingdom,0
14154,2,465,1345.62,1,672.81,232.5,238,30.123255046062603,0.28867513459481287,United Kingdom,0
14155,1,25,118.75,1,118.75,25.0,265,4.756092583904004,0.28867513459481287,United Kingdom,0
14156,55,57885,117379.63,362,2134.175090909091,1052.4545454545455,9,159.76563327096713,0.058867901340942594,EIRE,1
14157,2,284,432.88,266,216.44,142.0,19,7.0977941833715885,0.23586960316448086,United Kingdom,0
14158,1,781,507.66,1,507.66,781.0,39,6.019237169073918,0.28867513459481287,United Kingdom,0
14159,11,4408,4693.01,344,426.6372727272728,400.72727272727275,19,3.563567207956973,0.08369307031589127,United Kingdom,1
14161,3,455,1110.52,154,370.17333333333335,151.66666666666666,215,7.837699258343847,0.16699369337682893,United Kingdom,0
14162,2,142,289.36,119,144.68,71.0,173,8.98245608580044,0.19481148618989372,United Kingdom,0
14163,4,893,2445.91,152,611.4775,223.25,86,47.88965690127851,0.13179700323891191,United Kingdom,1
14164,2,1033,1631.77,11,815.885,516.5,70,68.73940206000124,0.28867513459481287,United Kingdom,1
14165,1,54,122.53999999999999,1,122.53999999999999,54.0,275,3.773696993665496,0.28867513459481287,United Kingdom,0
14167,4,150,574.84,292,143.71,37.5,38,6.983820085485116,0.12922091759540866,United Kingdom,0
14171,1,167,363.79,1,363.79,167.0,97,5.269878670697433,0.28867513459481287,United Kingdom,0
14173,4,150,450.84,209,112.71,37.5,10,24.96412961113163,0.15799134611990717,United Kingdom,0
14174,1,94,134.46,1,134.46,94.0,32,2.4833875127457525,0.28867513459481287,United Kingdom,0
14175,3,1515,3222.3,270,1074.1000000000001,505.0,59,11.899620684240514,0.18496452872884162,United Kingdom,1
14176,4,209,576.9000000000001,71,144.22500000000002,52.25,296,8.464715188699882,0.17958335477893506,United Kingdom,0
14177,4,205,559.41,94,139.8525,51.25,85,22.666036092803672,0.1948893517112488,United Kingdom,0
14178,7,1505,1620.93,174,231.5614285714286,215.0,8,6.089990858675353,0.10549451386883495,United Kingdom,1
14179,2,330,719.78,12,359.89,165.0,40,4.0845695095498655,0.28867513459481287,United Kingdom,0
14180,25,719,4748.52,362,189.94080000000002,28.76,10,13.408814614737016,0.056992157886906335,United Kingdom,1
14184,1,127,452.89,1,452.89,127.0,66,6.429460373033322,0.28867513459481287,United Kingdom,0
14185,1,6,197.65,1,197.65,6.0,330,85.9119656004525,0.28867513459481287,United Kingdom,0
14188,6,1162,2054.36,280,342.3933333333334,193.66666666666666,30,13.933809828835539,0.08787940617961833,United Kingdom,1
14189,15,3937,4654.08,367,310.272,262.46666666666664,1,10.834661734713292,0.03839757149150722,United Kingdom,1
14191,13,3662,4684.76,219,360.36615384615385,281.6923076923077,1,10.883118271088726,0.08566428256561354,United Kingdom,1
14193,2,445,853.39,202,426.695,222.5,67,10.693175896024607,0.19568105172795786,United Kingdom,0
14194,21,5840,11349.52,304,540.4533333333334,278.0952380952381,4,11.603425743516643,0.06229870951024026,United Kingdom,1
14195,2,760,1012.0,51,506.0,380.0,201,128.11772859738178,0.2150060044321266,United Kingdom,0
14196,1,142,335.52,1,335.52,142.0,106,57.818723610954954,0.28867513459481287,United Kingdom,0
14198,4,290,701.4,222,175.35,72.5,17,7.10125224173946,0.125197829229293,United Kingdom,0
14199,1,28,185.39999999999998,1,185.39999999999998,28.0,217,116.67261889578033,0.28867513459481287,United Kingdom,0
14201,7,590,747.44,300,106.77714285714286,84.28571428571429,59,13.417043842272616,0.08022341912644661,United Kingdom,0
14204,1,82,161.03,1,161.03,82.0,1,3.410381884526815,0.28867513459481287,United Kingdom,0
14205,2,204,466.7,248,233.35,102.0,16,6.099891600367329,0.19784189177576658,United Kingdom,0
14206,1,276,328.15999999999997,1,328.15999999999997,276.0,238,7.082534188150157,0.28867513459481287,United Kingdom,0
14208,1,114,151.74,1,151.74,114.0,94,3.6927562726084275,0.28867513459481287,United Kingdom,0
14209,6,691,2073.43,322,345.57166666666666,115.16666666666667,10,16.255604630503118,0.09429173192912248,United Kingdom,1
14210,6,760,1905.8400000000001,266,317.64000000000004,126.66666666666667,105,7.437860693426339,0.0886305269764189,United Kingdom,1
14211,9,1242,2241.1,242,249.0111111111111,138.0,52,15.128291316801883,0.12559767441883102,United Kingdom,1
14212,1,1152,1070.48,1,1070.48,1152.0,89,62.27008948479555,0.28867513459481287,United Kingdom,1
14214,5,751,1004.38,247,200.876,150.2,30,5.7531222915310645,0.16478958085797915,United Kingdom,0
14215,6,1358,1789.72,357,298.2866666666667,226.33333333333334,11,6.045731299320134,0.1344115588055626,United Kingdom,1
14216,4,594,1839.3,35,459.825,148.5,2,39.74210649546233,0.2088954791650679,United Kingdom,1
14217,17,689,2004.98,365,117.94,40.529411764705884,1,14.044526377621894,0.04334498677803327,United Kingdom,1
14218,1,160,169.48000000000002,1,169.48000000000002,160.0,42,5.016248749329675,0.28867513459481287,United Kingdom,0
14219,1,78,89.94,1,89.94,78.0,3,8.648359051618653,0.28867513459481287,United Kingdom,0
14220,2,272,632.4,111,316.2,136.0,246,25.113452086765886,0.19488935171124883,United Kingdom,0
14221,9,2191,3432.8,297,381.4222222222222,243.44444444444446,41,12.815992933248255,0.07948869812184474,United Kingdom,1
14222,1,607,683.17,1,683.17,607.0,176,7.721414709879999,0.28867513459481287,United Kingdom,0
14223,3,585,991.13,172,330.37666666666667,195.0,91,5.602503100284781,0.15125735644519203,United Kingdom,0
14224,4,514,1050.12,210,262.53,128.5,109,10.343802862395027,0.13563334023817716,United Kingdom,0
14226,5,1308,2232.19,241,446.438,261.6,28,34.715155228412726,0.13034316609591134,United Kingdom,1
14227,10,1820,3350.96,259,335.096,182.0,25,8.532137764025036,0.11848038021015696,United Kingdom,1
14229,3,610,1547.2,282,515.7333333333333,203.33333333333334,51,37.2223824310878,0.16832508230603463,United Kingdom,1
14231,3,409,925.71,105,308.57,136.33333333333334,183,9.94204308859654,0.15464524407543712,United Kingdom,0
14232,5,1941,2048.07,222,409.61400000000003,388.2,42,9.145062393362316,0.12658119480097044,United Kingdom,1
14233,4,680,1462.72,269,365.68,170.0,48,47.72208637764379,0.14021363680319482,United Kingdom,1
14234,4,963,775.46,36,193.865,240.75,21,6.092592965680389,0.24830822699685132,United Kingdom,0
14235,5,1959,3144.86,186,628.972,391.8,74,37.08443109053537,0.13986243918959684,United Kingdom,1
14236,2,310,490.86,292,245.43,155.0,80,49.99896467499531,0.23290003057626302,United Kingdom,0
14237,1,38,161.0,1,161.0,38.0,372,6.678453122625861,0.28867513459481287,United Kingdom,0
14238,1,111,146.85,1,146.85,111.0,325,8.843780603177743,0.28867513459481287,United Kingdom,0
14239,11,993,2380.85,273,216.4409090909091,90.27272727272727,42,10.671595559885036,0.09060177260822565,United Kingdom,1
14240,2,418,890.34,196,445.17,209.0,29,13.39328965062375,0.2243890443127428,United Kingdom,0
14241,1,146,213.70000000000002,1,213.70000000000002,146.0,183,16.26270785160536,0.28867513459481287,United Kingdom,0
14242,2,123,280.55,92,140.275,61.5,234,3.4350506425184864,0.19462473604038072,United Kingdom,0
14243,10,1221,2588.77,358,258.877,122.1,8,8.89667951673576,0.06923361047604729,United Kingdom,1
14245,2,976,1693.45,44,846.725,488.0,219,5.855330584435752,0.2012788022964589,United Kingdom,1
14246,3,804,1474.06,136,491.3533333333333,268.0,110,6.879477724781567,0.1508628382326011,United Kingdom,0
14247,1,47,136.76999999999998,1,136.76999999999998,47.0,277,5.2969020489140135,0.28867513459481287,United Kingdom,0
14248,1,102,302.58,1,302.58,102.0,317,67.21671172940763,0.28867513459481287,United Kingdom,0
14250,3,1200,1904.05,83,634.6833333333333,400.0,6,6.273159533468804,0.207193853502687,United Kingdom,1
14251,5,1674,2879.7000000000003,56,575.94,334.8,1,28.968783815759956,0.16906999497263794,United Kingdom,1
14256,2,414,969.0600000000001,105,484.53000000000003,207.0,259,8.320025294423981,0.19959153300383062,United Kingdom,0
14257,5,1682,3099.7200000000003,255,619.9440000000001,336.4,63,30.58691031274301,0.13723288258461652,United Kingdom,1
14258,9,7100,12669.98,329,1407.7755555555555,788.8888888888889,8,78.29672176208656,0.08727163741685943,United Kingdom,1
14259,1,68,120.0,1,120.0,68.0,141,11.480635870891469,0.28867513459481287,United Kingdom,0
14261,2,406,1163.45,28,581.725,203.0,50,12.375210714722632,0.24930421376050754,United Kingdom,0
14262,8,1645,2618.23,233,327.27875,205.625,7,10.593122047762987,0.0827132663608182,United Kingdom,1
14264,2,70,333.97,91,166.985,35.0,154,8.738742842685568,0.21350787789848474,United Kingdom,0
14265,2,330,530.18,40,265.09,165.0,108,5.810557040274156,0.19474621201353548,Unspecified,0
14267,3,530,1516.24,98,505.41333333333336,176.66666666666666,162,16.63918561041308,0.19558743640438325,United Kingdom,0
14270,1,197,492.65000000000003,1,492.65000000000003,197.0,331,5.594012346959115,0.28867513459481287,United Kingdom,0
14271,1,88,112.32,1,112.32,88.0,225,5.521539237889699,0.28867513459481287,United Kingdom,0
14272,2,599,437.96,181,218.98,299.5,73,7.2786310187820185,0.22347609358581136,United Kingdom,0
14273,4,264,559.97,191,139.9925,66.0,50,5.215178349939231,0.13106610188821993,United Kingdom,0
14276,3,744,1119.74,192,373.24666666666667,248.0,98,5.963324607715409,0.15168521469167853,United Kingdom,0
14277,3,1984,4216.2,198,1405.3999999999999,661.3333333333334,14,15.15366033104119,0.207193853502687,France,1
14280,1,52,134.04,1,134.04,52.0,196,5.854624545726956,0.28867513459481287,United Kingdom,0
14282,15,2668,3729.34,365,248.62266666666667,177.86666666666667,2,23.772804730357866,0.07278085856855805,United Kingdom,1
14284,2,161,595.25,56,297.625,80.5,30,4.503215417092761,0.19868769273013426,United Kingdom,0
14285,4,541,1910.01,156,477.5025,135.25,20,56.01211066390591,0.19220694359395912,United Kingdom,1
14286,3,4338,4628.75,220,1542.9166666666667,1446.0,23,10.807387136189282,0.16689301265992607,United Kingdom,1
14287,3,261,176.63,191,58.876666666666665,87.0,7,6.698031634575771,0.19606110044223915,United Kingdom,0
14288,1,188,426.6,1,426.6,188.0,212,15.807039571026573,0.28867513459481287,United Kingdom,0
14289,6,292,911.26,281,151.87666666666667,48.666666666666664,8,12.180914326130715,0.12017324741420853,United Kingdom,0
14290,5,915,2314.65,351,462.93,183.0,10,21.909066109311418,0.14156926103754158,United Kingdom,1
14291,11,2749,3883.25,274,353.02272727272725,249.9090909090909,1,9.305129832902931,0.09778781522504842,United Kingdom,1
14292,9,1663,4871.93,276,541.3255555555556,184.77777777777777,7,72.42294361686298,0.09528267354974816,United Kingdom,1
14293,4,709,1046.56,366,261.64,177.25,2,10.362453171797927,0.18220917216436178,United Kingdom,0
14295,1,84,166.20000000000002,1,166.20000000000002,84.0,39,16.20888645157341,0.28867513459481287,United Kingdom,0
14297,4,865,1305.33,258,326.3325,216.25,17,10.203655441720258,0.16141246597004036,United Kingdom,0
14298,44,58343,51527.3,353,1171.075,1325.9772727272727,7,32.53648974095283,0.06100870058984571,United Kingdom,1
14299,9,2149,3965.62,358,440.6244444444444,238.77777777777777,7,40.57055522938046,0.10994248991749402,United Kingdom,1
14300,1,32,43.2,1,43.2,32.0,18,3.637306695894643,0.28867513459481287,United Kingdom,0
14301,1,606,640.14,1,640.14,606.0,116,24.375288663642475,0.28867513459481287,United Kingdom,0
14304,1,139,383.45,1,383.45,139.0,222,10.030560838522147,0.28867513459481287,United Kingdom,0
14305,3,1089,1858.96,65,619.6533333333333,363.0,70,9.596614579732865,0.19665833341882955,United Kingdom,1
14306,2,1075,2093.32,35,1046.66,537.5,50,58.856857180121445,0.23010176793753806,United Kingdom,1
14307,6,2058,2995.72,285,499.28666666666663,343.0,88,7.113533210450957,0.10612552125962098,United Kingdom,1
14309,9,1633,2352.53,351,261.39222222222224,181.44444444444446,7,17.388569375619717,0.08987299657323633,United Kingdom,1
14311,1,146,310.26,1,310.26,146.0,242,3.6617411734108996,0.28867513459481287,United Kingdom,0
14312,6,1012,1611.59,291,268.5983333333333,168.66666666666666,46,8.491453495402403,0.1060425884598542,United Kingdom,1
14314,1,296,120.0,1,120.0,296.0,106,14.136008731503487,0.28867513459481287,United Kingdom,0
14315,6,1021,2481.13,222,413.5216666666667,170.16666666666666,44,11.900974616882568,0.13246341621693744,United Kingdom,1
14317,1,255,508.58000000000004,1,508.58000000000004,255.0,64,11.332300858767523,0.28867513459481287,United Kingdom,0
14320,2,325,477.79,127,238.895,162.5,206,6.4908047614770314,0.2202750807881374,United Kingdom,0
14321,5,2406,1530.75,323,306.15,481.2,10,9.046062939097913,0.10566973461649977,United Kingdom,1
14323,2,350,605.0600000000001,124,302.53000000000003,175.0,114,6.5295410519581205,0.1949848191161208,United Kingdom,0
14326,1,103,183.85,1,183.85,103.0,241,15.300792171369055,0.28867513459481287,United Kingdom,0
14327,1,139,311.65,1,311.65,139.0,162,18.504869854536494,0.28867513459481287,United Kingdom,0
14329,7,3095,5014.84,313,716.4057142857143,442.14285714285717,16,9.850676207465947,0.10446733018310192,United Kingdom,1
14331,2,252,462.65999999999997,11,231.32999999999998,126.0,123,5.546110558584488,0.24712321319223313,United Kingdom,0
14332,3,481,866.31,126,288.77,160.33333333333334,22,28.245023842194822,0.18102075443921975,United Kingdom,0
14333,1,58,415.2,1,415.2,58.0,67,23.72963638274179,0.28867513459481287,United Kingdom,0
14334,8,1731,2552.21,342,319.02625,216.375,16,6.153605612886975,0.06385234835054691,United Kingdom,1
14335,2,379,468.26,81,234.13,189.5,15,6.039833688788396,0.207193853502687,Germany,0
14336,4,1759,1614.91,260,403.7275,439.75,16,8.611581065747165,0.15083010116149256,United Kingdom,1
14338,2,335,588.22,36,294.11,167.5,160,8.072642636694935,0.2786708229315894,United Kingdom,0
14339,1,168,309.52,1,309.52,168.0,242,12.545174283452495,0.28867513459481287,United Kingdom,0
14340,1,58,134.7,1,134.7,58.0,218,8.396606457373124,0.28867513459481287,United Kingdom,0
14341,8,1403,2182.28,274,272.785,175.375,44,8.2941084887152,0.1464918645387425,United Kingdom,1
14342,4,347,668.5600000000001,189,167.14000000000001,86.75,20,38.195626251730765,0.16259719513699886,United Kingdom,0
14344,8,477,889.9300000000001,242,111.24125000000001,59.625,126,13.06001998051106,0.13568769208698808,United Kingdom,0
14345,1,50,108.97999999999999,1,108.97999999999999,50.0,38,11.521869061340118,0.28867513459481287,United Kingdom,0
14346,2,605,1021.58,177,510.79,302.5,120,10.427506643597017,0.21543941471824835,United Kingdom,0
14348,1,183,409.57,1,409.57,183.0,259,18.78568076046186,0.28867513459481287,United Kingdom,0
14349,1,86,133.5,1,133.5,86.0,9,2.603262758395186,0.28867513459481287,United Kingdom,0
14350,1,183,282.93,1,282.93,183.0,273,7.031803592586036,0.28867513459481287,United Kingdom,0
14351,1,12,51.0,1,51.0,12.0,164,0.0,0.28867513459481287,United Kingdom,0
14352,4,538,1078.96,117,269.74,134.5,156,11.374724320901288,0.18358012214851127,United Kingdom,0
14353,1,64,90.6,1,90.6,64.0,214,5.868560300448483,0.28867513459481287,United Kingdom,0
14354,2,210,163.62,25,81.81,105.0,5,9.178137065875623,0.207193853502687,United Kingdom,0
14355,1,92,174.4,1,174.4,92.0,365,4.07194391817069,0.28867513459481287,United Kingdom,0
14356,2,277,701.23,2,350.615,138.5,79,18.19690237021708,0.28867513459481287,United Kingdom,0
14357,1,148,225.77,1,225.77,148.0,42,5.733536696383873,0.28867513459481287,United Kingdom,0
14359,3,371,912.18,69,304.06,123.66666666666667,18,4.196635280408303,0.169581326200271,United Kingdom,0
14360,4,1151,2128.23,63,532.0575,287.75,31,10.67181328773732,0.18389611571741887,United Kingdom,1
14362,1,100,161.2,1,161.2,100.0,21,2.7540796125375757,0.28867513459481287,United Kingdom,0
14364,8,1967,3717.35,103,464.66875,245.875,108,61.56656174608456,0.15913557039981288,United Kingdom,1
14367,16,4438,9261.52,268,578.845,277.375,7,17.86499860667171,0.07138867194439426,United Kingdom,1
14368,1,36,155.0,1,155.0,36.0,319,5.261653732430517,0.28867513459481287,United Kingdom,0
14371,1,34,100.5,1,100.5,34.0,294,10.666888018536616,0.28867513459481287,United Kingdom,0
14373,1,17,76.55,1,76.55,17.0,357,7.4078083803511,0.28867513459481287,United Kingdom,0
14375,1,194,257.68,1,257.68,194.0,184,4.081099207166953,0.28867513459481287,United Kingdom,0
14377,2,219,617.05,71,308.525,109.5,190,43.16176232816181,0.203124849496178,United Kingdom,0
14379,2,292,348.1,252,174.05,146.0,43,5.8652731052384794,0.2024156685668519,United Kingdom,0
14381,1,146,202.68,1,202.68,146.0,51,3.5972124850135927,0.28867513459481287,United Kingdom,0
14382,1,1237,626.0699999999999,1,626.0699999999999,1237.0,25,5.2901297116812,0.28867513459481287,United Kingdom,0
14383,3,817,1247.69,126,415.8966666666667,272.3333333333333,37,18.18840070223882,0.15775353767654487,United Kingdom,1
14385,3,159,202.11,15,67.37,53.0,8,4.837160017300134,0.28867513459481287,United Kingdom,0
14386,1,54,142.4,1,142.4,54.0,296,7.886244806170877,0.28867513459481287,United Kingdom,0
14387,3,819,1770.56,77,590.1866666666666,273.0,32,10.000859465635314,0.15372110897487393,United Kingdom,1
14388,8,1941,3212.84,363,401.605,242.625,9,7.1939638862310415,0.08782026959615813,United Kingdom,1
14389,2,729,1043.46,126,521.73,364.5,64,15.540749601670383,0.19743017916555286,United Kingdom,0
14390,9,2136,4652.82,363,516.98,237.33333333333334,9,19.24399417276105,0.10461748952217664,United Kingdom,1
14393,1,13,67.95,1,67.95,13.0,217,3.595552808679077,0.28867513459481287,United Kingdom,0
14395,9,1693,3507.71,370,389.74555555555554,188.11111111111111,1,7.0302706236788115,0.08025777887458946,United Kingdom,1
14396,2,225,487.99,307,243.995,112.5,64,5.458844278780039,0.1951717943742806,United Kingdom,0
14397,19,1890,2612.96,211,137.52421052631578,99.47368421052632,2,22.83205215744734,0.07205297311557544,United Kingdom,1
14400,1,454,574.7,1,574.7,454.0,148,20.235517248969288,0.28867513459481287,United Kingdom,0
14401,13,4507,4051.48,356,311.6523076923077,346.6923076923077,3,21.17972373675866,0.10000036593376234,United Kingdom,1
14403,4,519,1475.81,117,368.9525,129.75,129,70.25737619825522,0.20037842985589824,United Kingdom,0
14404,6,839,1474.32,336,245.72,139.83333333333334,33,13.499601455010705,0.09633053041636297,United Kingdom,1
14406,1,77,156.75,1,156.75,77.0,118,5.416669871793923,0.28867513459481287,United Kingdom,0
14407,6,1415,2157.73,170,359.62166666666667,235.83333333333334,106,37.112451151081366,0.14816854289322284,United Kingdom,1
14408,7,1616,2606.53,254,372.3614285714286,230.85714285714286,10,24.43257064825045,0.13910419228507448,United Kingdom,1
14409,6,1230,2059.4500000000003,298,343.24166666666673,205.0,70,56.31505363207523,0.14070086268284115,United Kingdom,1
14410,9,571,1105.07,214,122.78555555555555,63.44444444444444,91,6.501243757632624,0.13909082872196024,United Kingdom,0
14411,1,196,1063.0,1,1063.0,196.0,310,17.539161832943954,0.28867513459481287,United Kingdom,0
14412,2,786,770.03,31,385.015,393.0,42,13.115831189681986,0.20502040813043787,United Kingdom,0
14413,1,68,122.7,1,122.7,68.0,361,3.2037419450687485,0.28867513459481287,United Kingdom,0
14414,7,2512,1496.98,268,213.8542857142857,358.85714285714283,91,10.016457784386242,0.1440926107639944,United Kingdom,1
14415,13,3011,5900.28,360,453.86769230769227,231.6153846153846,0,6.721622442785621,0.09268182693084474,United Kingdom,1
14416,2,326,490.22,21,245.11,163.0,21,55.1735628880195,0.22961073240459415,United Kingdom,0
14418,3,1711,1937.25,105,645.75,570.3333333333334,3,13.102901557880605,0.16734717440815092,United Kingdom,1
14419,6,487,1058.06,355,176.34333333333333,81.16666666666667,10,4.226271058107234,0.12638038631507456,United Kingdom,0
14420,1,334,387.52,1,387.52,334.0,98,5.031224571578491,0.28867513459481287,United Kingdom,0
14421,2,365,813.11,155,406.555,182.5,56,27.511569925616385,0.1960611004422391,United Kingdom,0
14422,6,2906,4263.64,267,710.6066666666667,484.3333333333333,0,10.187287498574626,0.10954040276052338,United Kingdom,1
14423,1,120,265.2,1,265.2,120.0,217,71.64244551939862,0.28867513459481287,United Kingdom,0
14424,1,48,322.08,1,322.08,48.0,17,0.0,0.28867513459481287,United Kingdom,0
14426,10,2699,4481.67,290,448.16700000000003,269.9,23,21.68184490370899,0.10485817165412946,United Kingdom,1
14427,2,228,363.34000000000003,14,181.67000000000002,114.0,49,11.519910896305731,0.28867513459481287,United Kingdom,0
14428,5,436,1244.83,318,248.96599999999998,87.2,6,9.458571272024345,0.17892131427064997,United Kingdom,0
14431,1,130,470.36,1,470.36,130.0,302,15.026040827216478,0.28867513459481287,United Kingdom,0
14432,6,2070,2255.51,80,375.91833333333335,345.0,9,8.106852104084616,0.17705891672982055,United Kingdom,1
14434,6,368,1372.8,51,228.79999999999998,61.333333333333336,21,39.367360730802005,0.15488672954743085,United Kingdom,1
